Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,PM2.5 Category
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,7,23.0,74,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,8,24.5,77,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,9,31.2,91,Moderate,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,10,34.1,97,Moderate,37.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,11,36.0,102,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,12,35.0,99,Moderate,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,13,30.5,90,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,14,28.2,85,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,15,25.6,79,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,16,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,17,20.9,70,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,18,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,19,22.4,73,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,20,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,21,21.3,70,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,22,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-19,2022,7,19,23,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,0,18.1,64,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,1,15.4,58,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,2,14.4,56,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,3,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,4,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,5,12.6,52,Moderate,9.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,6,9.3,39,Good,6.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,7,12.1,51,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,8,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,9,17.5,62,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,10,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,11,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,12,22.0,72,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,13,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,14,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,15,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,16,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,17,22.2,72,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,18,24.0,76,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,19,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,20,24.1,76,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,21,27.4,83,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,22,28.1,85,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-20,2022,7,20,23,33.7,96,Moderate,39.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,0,34.3,98,Moderate,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,1,40.1,112,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,2,34.5,98,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,3,32.2,93,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,4,38.6,109,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,5,47.3,130,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,6,39.6,111,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,7,35.3,100,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,8,33.3,96,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,9,27.5,83,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,10,23.2,74,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,11,24.6,77,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,12,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,13,23.4,75,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,14,16.7,61,Moderate,10.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,15,12.8,52,Moderate,9.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,16,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,17,18.2,64,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,18,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,19,17.7,63,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,20,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,21,24.7,77,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,22,26.8,82,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-21,2022,7,21,23,28.4,85,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-22,2022,7,22,0,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-22,2022,7,22,1,21.6,71,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-22,2022,7,22,2,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-22,2022,7,22,3,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-22,2022,7,22,4,20.4,68,Moderate,28.0,UG/M3,1 Hr,Missing,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,13,-999.0,-999,,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,14,32.1,93,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,15,31.6,92,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,16,28.3,85,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,17,28.2,85,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,18,28.8,86,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,19,28.2,85,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,20,27.0,82,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,21,28.4,85,Moderate,31.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,22,26.4,81,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-23,2022,7,23,23,24.0,76,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,0,23.1,74,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,1,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,2,16.4,60,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,3,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,4,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,5,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,6,15.7,59,Moderate,18.0,UG/M3,1 Hr,Missing,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,7,18.5,64,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,8,20.5,69,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,9,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,10,23.7,75,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,11,20.8,69,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,12,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,13,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,14,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,15,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,16,21.5,71,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,17,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,18,17.1,62,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,19,21.0,70,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,20,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,21,29.2,87,Moderate,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,22,24.1,76,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-24,2022,7,24,23,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,0,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,1,24.2,76,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,2,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,3,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,4,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,5,23.7,75,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,6,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,7,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,8,23.4,75,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,9,23.9,76,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,10,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,11,21.0,70,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,12,17.1,62,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,13,20.0,68,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,14,17.0,61,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,15,15.0,57,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,16,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,17,17.9,63,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,18,19.8,67,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,19,18.4,64,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,20,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,21,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,22,21.0,70,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-25,2022,7,25,23,18.4,64,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,0,18.2,64,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,1,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,2,20.3,68,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,3,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,4,20.8,69,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,5,23.1,74,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,6,25.5,79,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,7,26.6,81,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,8,22.6,73,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,9,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,10,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,11,23.9,76,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,12,22.8,74,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,13,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,14,23.1,74,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,15,24.9,78,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,16,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,17,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,18,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,19,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,20,21.7,71,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,21,24.2,76,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,22,23.7,75,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-26,2022,7,26,23,22.6,73,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,0,19.7,67,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,1,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,2,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,3,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,4,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,5,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,6,20.3,68,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,7,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,8,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,9,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,10,22.3,72,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,11,27.5,83,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,12,27.7,84,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,13,26.3,81,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,14,31.2,91,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,15,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,16,26.5,81,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,17,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,18,25.3,79,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,19,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,20,24.0,76,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,21,25.2,79,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,22,26.7,82,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-27,2022,7,27,23,26.4,81,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,0,25.8,80,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,1,25.9,80,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,2,25.3,79,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,3,23.0,74,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,4,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,5,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,6,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,7,32.8,95,Moderate,42.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,8,36.9,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,9,33.4,96,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,10,34.7,99,Moderate,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,11,30.8,90,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,12,32.9,95,Moderate,35.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,13,32.4,94,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,14,36.7,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,15,38.0,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,16,37.8,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,17,37.0,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,18,35.5,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,19,32.9,95,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2022-07-28,2022,7,28,20,30.2,89,Moderate,26.0,UG/M3,1 Hr,Valid,Moderate
