Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,PM2.5 Category
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,14,36.2,103,Unhealthy for Sensitive Groups,27.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,15,30.5,90,Moderate,24.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,16,25.8,80,Moderate,21.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,17,26.9,82,Moderate,27.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,18,27.3,83,Moderate,27.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,19,38.7,109,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,20,63.2,155,Unhealthy,87.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,21,99.6,174,Unhealthy,136.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,22,133.3,191,Unhealthy,167.0,UG/M3,1 Hr,Valid,Very unhealthy
Hanoi,PM2.5 - Principal,2016-06-19,2016,6,19,23,149.7,200,Unhealthy,166.1,UG/M3,1 Hr,Valid,Very unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,0,130.6,190,Unhealthy,111.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,1,99.0,173,Unhealthy,67.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,2,74.2,161,Unhealthy,49.5,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,3,55.3,150,Unhealthy for Sensitive Groups,36.4,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,4,38.1,107,Unhealthy for Sensitive Groups,20.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,5,27.5,83,Moderate,16.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,6,20.7,69,Moderate,13.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,7,16.4,60,Moderate,12.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,8,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,9,18.1,64,Moderate,19.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,10,21.1,70,Moderate,24.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,11,24.1,76,Moderate,27.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,12,31.5,92,Moderate,39.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,13,36.2,103,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,14,37.0,105,Unhealthy for Sensitive Groups,37.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,15,34.9,99,Moderate,32.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,16,30.9,91,Moderate,26.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,17,24.0,76,Moderate,17.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,18,27.2,83,Moderate,30.5,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,19,43.2,120,Unhealthy for Sensitive Groups,59.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,20,58.9,153,Unhealthy,74.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,21,81.9,165,Unhealthy,104.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,22,90.4,169,Unhealthy,98.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-20,2016,6,20,23,94.0,171,Unhealthy,97.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,0,85.1,166,Unhealthy,76.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,1,59.9,153,Unhealthy,34.6,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,2,38.4,108,Unhealthy for Sensitive Groups,16.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,3,25.2,79,Moderate,12.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,4,19.1,66,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,5,16.5,60,Moderate,13.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,6,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,7,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,8,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,9,19.2,66,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,10,21.5,71,Moderate,23.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,11,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,12,22.3,72,Moderate,22.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,13,20.7,69,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,14,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,15,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,16,25.1,78,Moderate,26.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,17,24.1,76,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,18,25.0,78,Moderate,26.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,19,32.2,93,Moderate,39.2,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,20,42.1,117,Unhealthy for Sensitive Groups,52.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,21,52.8,144,Unhealthy for Sensitive Groups,63.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,22,73.7,160,Unhealthy,94.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-21,2016,6,21,23,72.1,160,Unhealthy,70.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,0,57.4,152,Unhealthy,42.8,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,1,44.7,124,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,2,40.3,113,Unhealthy for Sensitive Groups,35.8,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,3,34.1,97,Moderate,27.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,4,29.5,88,Moderate,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,5,28.7,86,Moderate,27.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,6,25.3,79,Moderate,22.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,7,24.1,76,Moderate,22.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,8,23.0,74,Moderate,21.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,9,21.5,71,Moderate,20.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,10,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,11,25.5,79,Moderate,26.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,12,23.8,76,Moderate,21.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,13,18.8,65,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,14,17.4,62,Moderate,16.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,15,19.2,66,Moderate,21.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,16,23.5,75,Moderate,27.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,17,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,18,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,19,21.3,70,Moderate,21.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,20,28.8,86,Moderate,36.2,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,21,40.9,114,Unhealthy for Sensitive Groups,53.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,22,51.4,140,Unhealthy for Sensitive Groups,61.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-22,2016,6,22,23,52.1,142,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,0,47.5,131,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,1,42.6,118,Unhealthy for Sensitive Groups,37.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,2,32.8,95,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,3,29.8,88,Moderate,26.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,4,25.0,78,Moderate,20.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,5,26.4,81,Moderate,27.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,6,25.5,79,Moderate,24.5,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,7,40.5,113,Unhealthy for Sensitive Groups,55.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,8,38.2,108,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,9,35.5,101,Unhealthy for Sensitive Groups,32.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,10,32.2,93,Moderate,28.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,11,27.0,82,Moderate,21.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,12,21.9,72,Moderate,16.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,13,17.4,62,Moderate,12.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,14,14.2,55,Moderate,10.9,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,15,12.1,51,Moderate,10.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,16,11.5,48,Good,11.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,17,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,18,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,19,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,20,20.4,68,Moderate,24.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,21,25.9,80,Moderate,31.4,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,22,41.9,117,Unhealthy for Sensitive Groups,57.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-23,2016,6,23,23,47.7,131,Unhealthy for Sensitive Groups,53.5,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,0,36.3,103,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,1,30.6,90,Moderate,24.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,2,25.3,79,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,3,25.2,79,Moderate,25.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,4,28.5,85,Moderate,31.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,5,28.8,86,Moderate,29.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,6,33.5,96,Moderate,38.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,7,39.6,111,Unhealthy for Sensitive Groups,45.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,8,36.7,104,Unhealthy for Sensitive Groups,33.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,9,29.8,88,Moderate,23.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,10,27.3,83,Moderate,24.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,11,23.6,75,Moderate,19.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,12,20.2,68,Moderate,16.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,13,16.6,60,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,14,16.2,60,Moderate,15.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,15,13.6,54,Moderate,11.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,16,13.3,54,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,17,14.2,55,Moderate,15.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,18,18.6,65,Moderate,22.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,19,20.2,68,Moderate,21.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,20,18.7,65,Moderate,17.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,21,24.8,78,Moderate,30.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,22,26.4,81,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-24,2016,6,24,23,28.2,85,Moderate,29.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,0,28.1,85,Moderate,28.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,1,29.4,87,Moderate,30.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,2,22.6,73,Moderate,15.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,3,18.3,64,Moderate,14.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,4,16.6,60,Moderate,14.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,5,14.8,57,Moderate,13.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,6,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,7,17.4,62,Moderate,20.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,8,19.7,67,Moderate,21.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,9,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,10,20.0,68,Moderate,21.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,11,26.0,80,Moderate,32.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,12,29.3,87,Moderate,32.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,13,41.0,115,Unhealthy for Sensitive Groups,52.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,14,38.9,109,Unhealthy for Sensitive Groups,36.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,15,32.1,93,Moderate,25.4,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,16,34.5,98,Moderate,36.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,17,34.2,97,Moderate,34.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,18,34.1,97,Moderate,33.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,19,31.5,92,Moderate,28.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,20,27.8,84,Moderate,24.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,21,29.7,88,Moderate,31.6,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,22,47.7,131,Unhealthy for Sensitive Groups,65.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-25,2016,6,25,23,49.8,136,Unhealthy for Sensitive Groups,51.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,0,49.8,136,Unhealthy for Sensitive Groups,49.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,1,43.1,120,Unhealthy for Sensitive Groups,36.5,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,2,33.5,96,Moderate,23.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,3,28.2,85,Moderate,22.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,4,24.7,77,Moderate,21.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,5,28.7,86,Moderate,32.6,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,6,26.4,81,Moderate,24.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,7,29.1,87,Moderate,31.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,8,56.4,151,Unhealthy,83.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,9,52.1,142,Unhealthy for Sensitive Groups,47.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,10,46.2,127,Unhealthy for Sensitive Groups,40.4,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,11,35.2,100,Moderate,24.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,12,33.1,95,Moderate,31.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,13,33.8,97,Moderate,34.4,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,14,26.4,81,Moderate,19.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,15,25.3,79,Moderate,24.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,16,27.6,84,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,17,28.8,86,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,18,29.4,87,Moderate,30.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,19,29.6,88,Moderate,29.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,20,29.3,87,Moderate,29.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,21,30.0,89,Moderate,30.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,22,27.6,84,Moderate,24.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-26,2016,6,26,23,21.9,72,Moderate,16.5,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,0,26.8,82,Moderate,31.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,1,22.1,72,Moderate,17.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,2,21.0,70,Moderate,19.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,3,19.1,66,Moderate,17.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,4,19.8,67,Moderate,20.6,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,5,14.9,57,Moderate,10.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,6,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,7,13.0,53,Moderate,13.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,8,15.6,58,Moderate,18.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,9,20.7,69,Moderate,25.8,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,10,21.2,70,Moderate,21.7,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,11,17.7,63,Moderate,14.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,12,18.9,65,Moderate,20.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-06-27,2016,6,27,13,21.0,70,Moderate,23.1,UG/M3,1 Hr,Valid,Moderate
